DATE/TIME,"Limbang, SARAWAK","ILP Miri, SARAWAK","Kapit, SARAWAK","Samarahan, SARAWAK","Kuching, SARAWAK"
3/24/2019 17:00,41,53,57,54,54
3/24/2019 18:00,42,53,57,54,54
3/24/2019 19:00,44,53,56,54,54
3/24/2019 20:00,45,53,55,54,54
3/24/2019 21:00,45,53,55,54,54
3/24/2019 22:00,44,53,55,54,54
3/24/2019 23:00,42,53,54,55,54
3/25/2019 0:00,42,53,54,55,54
3/25/2019 1:00,40,53,53,54,53
3/25/2019 2:00,40,52,53,55,53
3/25/2019 3:00,39,52,52,55,52
3/25/2019 4:00,38,52,52,55,52
3/25/2019 5:00,39,45,52,55,52
3/25/2019 6:00,39,44,51,54,52
3/25/2019 7:00,37,42,51,55,52
3/25/2019 8:00,37,42,50,54,52
3/25/2019 9:00,37,42,48,55,51
3/25/2019 10:00,37,42,47,55,51
3/25/2019 11:00,36,41,47,55,51
3/25/2019 12:00,35,40,47,55,50
3/25/2019 13:00,33,42,47,55,50
3/25/2019 14:00,32,42,44,55,50
3/25/2019 15:00,33,41,45,55,50
3/25/2019 16:00,32,43,45,55,50
3/25/2019 17:00,32,42,46,55,51
3/25/2019 18:00,33,43,46,56,51
3/25/2019 19:00,30,42,50,56,51
3/25/2019 20:00,28,42,51,56,51
3/25/2019 21:00,27,44,50,56,51
3/25/2019 22:00,27,44,49,56,51
3/25/2019 23:00,28,46,49,55,51
3/26/2019 0:00,29,46,49,55,51
3/26/2019 1:00,29,44,48,55,51
3/26/2019 2:00,29,44,47,54,52
3/26/2019 3:00,30,44,47,54,52
3/26/2019 4:00,31,43,46,54,52
3/26/2019 5:00,30,42,46,53,52
3/26/2019 6:00,30,40,46,53,52
3/26/2019 7:00,31,39,45,53,52
3/26/2019 8:00,30,38,44,52,52
3/26/2019 9:00,30,36,42,52,52
3/26/2019 10:00,29,36,40,51,52
3/26/2019 11:00,30,36,40,51,52
3/26/2019 12:00,30,37,41,50,51
3/26/2019 13:00,30,36,40,50,51
3/26/2019 14:00,31,37,38,48,51
3/26/2019 15:00,30,36,38,48,51
3/26/2019 16:00,32,37,37,48,51
3/26/2019 17:00,32,38,37,48,51
3/26/2019 18:00,32,38,36,45,51
3/26/2019 19:00,31,38,33,45,51
3/26/2019 20:00,31,40,34,44,52
3/26/2019 21:00,31,47,36,46,52
3/26/2019 22:00,31,47,37,45,52
3/26/2019 23:00,30,45,36,45,52
3/27/2019 0:00,29,46,36,45,52
3/27/2019 1:00,29,46,35,45,53
3/27/2019 2:00,29,45,36,46,53
3/27/2019 3:00,28,44,35,47,53
3/27/2019 4:00,28,44,34,46,53
3/27/2019 5:00,27,44,35,46,53
3/27/2019 6:00,26,44,34,46,53
3/27/2019 7:00,26,45,35,48,53
3/27/2019 8:00,26,44,34,51,54
3/27/2019 9:00,26,44,35,52,54
3/27/2019 10:00,26,43,37,52,54
3/27/2019 11:00,25,42,39,53,55
3/27/2019 12:00,25,43,37,53,56
3/27/2019 13:00,25,43,37,53,56
3/27/2019 14:00,24,45,38,53,56
3/27/2019 15:00,25,47,37,54,56
3/27/2019 16:00,25,46,36,54,56
3/27/2019 17:00,25,45,35,54,55
3/27/2019 18:00,24,46,34,53,55
3/27/2019 19:00,24,45,35,53,55
3/27/2019 20:00,26,44,33,53,55
3/27/2019 21:00,27,36,31,53,54
3/27/2019 22:00,26,34,31,53,54
3/27/2019 23:00,26,35,32,52,54
3/28/2019 0:00,26,37,31,52,53
3/28/2019 1:00,26,37,32,51,53
3/28/2019 2:00,26,36,32,52,52
3/28/2019 3:00,27,36,32,51,52
3/28/2019 4:00,27,37,33,51,51
3/28/2019 5:00,29,38,32,51,49
3/28/2019 6:00,30,40,33,51,47
3/28/2019 7:00,30,42,32,48,46
3/28/2019 8:00,31,44,32,46,44
3/28/2019 9:00,33,46,31,47,43
3/28/2019 10:00,33,49,29,47,42
3/28/2019 11:00,34,49,27,46,43
3/28/2019 12:00,34,48,26,46,38
3/28/2019 13:00,33,48,25,45,40
3/28/2019 14:00,33,45,24,44,39
3/28/2019 15:00,32,43,24,43,39
3/28/2019 16:00,33,42,23,42,40
3/28/2019 17:00,32,43,25,41,39
3/28/2019 18:00,33,43,25,41,38
3/28/2019 19:00,34,46,23,39,39
3/28/2019 20:00,32,46,29,39,39
3/28/2019 21:00,32,47,30,39,39
3/28/2019 22:00,32,47,31,39,40
3/28/2019 23:00,32,47,31,39,40
3/29/2019 0:00,33,45,30,40,40
3/29/2019 1:00,33,46,29,41,41
3/29/2019 2:00,33,48,28,40,43
3/29/2019 3:00,33,50,28,41,47
3/29/2019 4:00,32,51,27,40,49
3/29/2019 5:00,31,51,28,40,50
3/29/2019 6:00,31,51,27,40,51
3/29/2019 7:00,30,49,27,40,51
3/29/2019 8:00,30,48,27,40,51
3/29/2019 9:00,29,45,29,37,51
3/29/2019 10:00,29,42,29,36,50
3/29/2019 11:00,29,44,30,35,48
3/29/2019 12:00,30,45,30,35,47
3/29/2019 13:00,30,44,31,35,45
3/29/2019 14:00,30,45,30,34,45
3/29/2019 15:00,29,46,30,33,45
3/29/2019 16:00,28,48,33,33,44
3/29/2019 17:00,27,47,32,33,46
3/29/2019 18:00,26,46,33,33,46
3/29/2019 19:00,27,44,38,34,53
3/29/2019 20:00,30,45,36,34,54
3/29/2019 21:00,30,45,35,35,54
3/29/2019 22:00,31,45,34,36,54
3/29/2019 23:00,33,46,36,37,54
3/30/2019 0:00,32,47,38,38,54
3/30/2019 1:00,32,47,39,38,54
3/30/2019 2:00,33,46,40,38,54
3/30/2019 3:00,33,45,40,37,53
3/30/2019 4:00,33,43,40,37,53
3/30/2019 5:00,34,44,40,38,53
3/30/2019 6:00,33,44,40,38,52
3/30/2019 7:00,34,46,39,37,52
3/30/2019 8:00,34,47,39,36,52
3/30/2019 9:00,34,49,38,34,52
3/30/2019 10:00,34,51,39,33,52
3/30/2019 11:00,34,49,38,32,52
3/30/2019 12:00,34,49,39,32,52
3/30/2019 13:00,34,51,40,32,52
3/30/2019 14:00,35,50,40,33,52
3/30/2019 15:00,36,50,40,33,52
3/30/2019 16:00,37,51,39,34,52
3/30/2019 17:00,38,51,37,34,52
3/30/2019 18:00,38,52,35,34,52
3/30/2019 19:00,39,52,31,33,38
3/30/2019 20:00,41,53,28,32,36
3/30/2019 21:00,41,53,28,32,38
3/30/2019 22:00,41,53,26,30,40
3/30/2019 23:00,41,53,26,29,40
3/31/2019 0:00,43,53,25,28,39
3/31/2019 1:00,43,53,24,27,39
3/31/2019 2:00,43,54,23,26,39
3/31/2019 3:00,44,54,23,25,40
3/31/2019 4:00,43,54,23,24,41
3/31/2019 5:00,44,54,23,23,42
3/31/2019 6:00,45,54,24,23,45
3/31/2019 7:00,44,54,24,23,47
3/31/2019 8:00,44,54,24,24,48
3/31/2019 9:00,44,54,25,25,48
3/31/2019 10:00,44,54,24,25,49
3/31/2019 11:00,44,54,24,25,49
3/31/2019 12:00,44,54,24,26,49
3/31/2019 13:00,44,54,24,26,50
3/31/2019 14:00,44,54,25,26,49
3/31/2019 15:00,45,54,24,26,50
3/31/2019 16:00,44,54,24,27,49
3/31/2019 17:00,44,53,25,27,50
3/31/2019 18:00,44,53,27,27,50
3/31/2019 19:00,44,53,27,27,50
3/31/2019 20:00,44,52,29,26,50
3/31/2019 21:00,48,52,29,26,48
3/31/2019 22:00,49,52,29,26,47
3/31/2019 23:00,51,52,28,26,46
4/1/2019 0:00,51,50,28,25,47
4/1/2019 1:00,51,50,28,26,48
4/1/2019 2:00,52,47,29,26,48
4/1/2019 3:00,52,45,30,25,48
4/1/2019 4:00,52,44,31,25,48
4/1/2019 5:00,52,46,30,25,46
4/1/2019 6:00,52,47,31,26,45
4/1/2019 7:00,52,44,31,26,44
4/1/2019 8:00,52,44,32,27,44
4/1/2019 9:00,52,44,32,27,43
4/1/2019 10:00,52,45,33,28,45
4/1/2019 11:00,52,47,34,29,46
4/1/2019 12:00,53,46,34,29,48
4/1/2019 13:00,53,48,34,28,48
4/1/2019 14:00,53,50,35,27,48
4/1/2019 15:00,53,50,36,26,47
4/1/2019 16:00,54,48,35,26,48
4/1/2019 17:00,54,50,34,26,48
4/1/2019 18:00,54,51,34,26,49
4/1/2019 19:00,54,50,33,27,49
4/1/2019 20:00,54,51,32,28,49
4/1/2019 21:00,54,50,30,28,50
4/1/2019 22:00,54,50,29,31,51
4/1/2019 23:00,54,51,28,32,51
4/2/2019 0:00,54,52,28,33,52
4/2/2019 1:00,54,53,28,33,52
4/2/2019 2:00,54,53,27,35,51
4/2/2019 3:00,55,54,26,36,51
4/2/2019 4:00,55,57,26,37,51
4/2/2019 5:00,55,58,26,39,51
4/2/2019 6:00,55,58,26,39,51
4/2/2019 7:00,56,58,26,39,49
4/2/2019 8:00,56,59,25,39,50
4/2/2019 9:00,56,59,26,39,49
4/2/2019 10:00,56,58,26,38,48
4/2/2019 11:00,56,58,25,37,47
4/2/2019 12:00,56,58,27,38,46
4/2/2019 13:00,56,58,27,39,46
4/2/2019 14:00,56,58,27,38,46
4/2/2019 15:00,56,58,28,38,47
4/2/2019 16:00,55,58,30,38,47
4/2/2019 17:00,55,58,32,37,47
4/2/2019 18:00,55,58,33,37,47
4/2/2019 19:00,56,58,34,37,48
4/2/2019 20:00,56,58,37,37,48
4/2/2019 21:00,58,58,38,37,47
4/2/2019 22:00,58,58,39,34,45
4/2/2019 23:00,58,58,38,33,43
4/3/2019 0:00,58,58,38,32,42
4/3/2019 1:00,58,58,38,30,42
4/3/2019 2:00,58,57,38,28,41
4/3/2019 3:00,58,56,38,28,40
4/3/2019 4:00,58,55,38,27,41
4/3/2019 5:00,58,54,38,26,42
4/3/2019 6:00,58,55,37,24,42
4/3/2019 7:00,58,55,37,23,43
4/3/2019 8:00,58,55,38,22,42
4/3/2019 9:00,58,55,37,21,44
4/3/2019 10:00,58,55,38,21,43
4/3/2019 11:00,59,56,38,20,43
4/3/2019 12:00,59,56,35,20,44
4/3/2019 13:00,60,56,34,20,43
4/3/2019 14:00,60,57,34,22,44
4/3/2019 15:00,60,57,33,22,44
4/3/2019 16:00,60,58,32,23,43
4/3/2019 17:00,60,58,32,22,42
4/3/2019 18:00,60,59,32,22,42
4/3/2019 19:00,60,59,31,22,41
4/3/2019 20:00,59,60,28,21,39
4/3/2019 21:00,59,60,28,21,39
4/3/2019 22:00,58,60,28,22,39
4/3/2019 23:00,58,60,29,20,40
4/4/2019 0:00,58,60,28,21,41
4/4/2019 1:00,58,60,29,21,39
4/4/2019 2:00,58,60,29,21,40
4/4/2019 3:00,58,59,29,22,40
4/4/2019 4:00,58,58,29,21,41
4/4/2019 5:00,58,58,29,21,42
4/4/2019 6:00,58,57,30,22,43
4/4/2019 7:00,58,57,30,23,44
4/4/2019 8:00,58,57,29,22,46
4/4/2019 9:00,58,57,30,22,47
4/4/2019 10:00,58,57,29,23,48
4/4/2019 11:00,57,58,29,23,49
4/4/2019 12:00,57,57,30,23,48
4/4/2019 13:00,57,57,30,24,47
4/4/2019 14:00,57,57,30,22,46
4/4/2019 15:00,57,56,30,23,45
4/4/2019 16:00,57,55,30,23,45
4/4/2019 17:00,57,55,29,23,45
4/4/2019 18:00,57,54,29,22,46
4/4/2019 19:00,57,54,31,24,49
4/4/2019 20:00,56,54,31,24,52
4/4/2019 21:00,56,53,32,25,54
4/4/2019 22:00,56,53,32,25,54
4/4/2019 23:00,55,53,31,26,54
4/5/2019 0:00,55,53,31,26,54
4/5/2019 1:00,55,53,30,28,55
4/5/2019 2:00,55,53,30,29,55
4/5/2019 3:00,55,53,29,28,55
4/5/2019 4:00,55,53,30,29,55
4/5/2019 5:00,55,54,30,30,55
4/5/2019 6:00,55,56,29,30,55
4/5/2019 7:00,55,57,30,30,55
4/5/2019 8:00,55,62,30,30,55
4/5/2019 9:00,55,62,29,31,55
4/5/2019 10:00,55,62,30,31,55
4/5/2019 11:00,55,62,32,31,55
4/5/2019 12:00,55,62,33,31,55
4/5/2019 13:00,55,62,34,30,55
4/5/2019 14:00,54,62,34,32,55
4/5/2019 15:00,54,62,33,31,55
4/5/2019 16:00,54,62,34,31,56
4/5/2019 17:00,55,62,34,32,56
4/5/2019 18:00,55,62,35,31,56
4/5/2019 19:00,55,62,37,31,55
4/5/2019 20:00,55,62,38,31,55
4/5/2019 21:00,56,63,39,31,53
4/5/2019 22:00,56,63,40,31,53
4/5/2019 23:00,56,63,40,32,53
4/6/2019 0:00,56,63,42,32,53
4/6/2019 1:00,56,63,43,32,53
4/6/2019 2:00,57,64,43,32,53
4/6/2019 3:00,57,66,44,32,53
4/6/2019 4:00,56,69,45,32,53
4/6/2019 5:00,56,72,45,31,53
4/6/2019 6:00,56,71,46,30,53
4/6/2019 7:00,57,71,46,31,53
4/6/2019 8:00,56,67,47,33,53
4/6/2019 9:00,56,65,48,34,53
4/6/2019 10:00,56,65,48,36,53
4/6/2019 11:00,56,66,46,36,52
4/6/2019 12:00,56,65,44,37,52
4/6/2019 13:00,56,65,43,37,52
4/6/2019 14:00,56,65,43,37,52
4/6/2019 15:00,56,65,43,37,52
4/6/2019 16:00,55,65,43,38,52
4/6/2019 17:00,55,65,42,39,52
4/6/2019 18:00,55,65,41,39,52
4/6/2019 19:00,55,65,41,39,52
4/6/2019 20:00,55,64,40,39,52
4/6/2019 21:00,54,64,39,39,52
4/6/2019 22:00,54,64,40,38,51
4/6/2019 23:00,54,64,39,37,51
4/7/2019 0:00,54,63,39,37,50
4/7/2019 1:00,54,63,39,36,49
4/7/2019 2:00,54,63,39,36,48
4/7/2019 3:00,54,61,39,35,47
4/7/2019 4:00,54,58,39,36,46
4/7/2019 5:00,54,56,38,35,46
4/7/2019 6:00,54,56,39,35,47
4/7/2019 7:00,54,57,38,35,47
4/7/2019 8:00,54,57,38,33,49
4/7/2019 9:00,54,57,37,34,49
4/7/2019 10:00,55,57,36,32,50
4/7/2019 11:00,55,57,37,33,51
4/7/2019 12:00,55,57,39,34,51
4/7/2019 13:00,55,57,40,34,51
4/7/2019 14:00,55,57,40,34,51
4/7/2019 15:00,55,57,41,35,51
4/7/2019 16:00,55,57,40,35,51
4/7/2019 17:00,55,58,41,34,50
4/7/2019 18:00,56,57,41,34,50
4/7/2019 19:00,56,57,38,36,51
4/7/2019 20:00,57,58,42,36,51
4/7/2019 21:00,58,57,42,37,51
4/7/2019 22:00,59,57,42,38,51
4/7/2019 23:00,60,57,44,40,51
4/8/2019 0:00,60,57,45,42,51
4/8/2019 1:00,60,57,46,42,51
4/8/2019 2:00,60,57,46,43,51
4/8/2019 3:00,60,57,47,45,51
4/8/2019 4:00,60,56,48,46,52
4/8/2019 5:00,60,55,49,47,52
4/8/2019 6:00,60,53,49,48,51
4/8/2019 7:00,61,51,50,48,51
4/8/2019 8:00,61,52,51,51,49
4/8/2019 9:00,61,52,52,50,48
4/8/2019 10:00,61,51,52,50,47
4/8/2019 11:00,60,52,53,50,47
4/8/2019 12:00,60,50,53,51,46
4/8/2019 13:00,60,51,53,51,46
4/8/2019 14:00,60,51,54,51,47
4/8/2019 15:00,60,51,54,50,47
4/8/2019 16:00,60,51,54,50,48
4/8/2019 17:00,60,50,54,51,48
4/8/2019 18:00,59,51,54,51,49
4/8/2019 19:00,58,51,55,49,49
4/8/2019 20:00,57,51,54,49,50
4/8/2019 21:00,56,51,54,51,50
4/8/2019 22:00,56,51,54,51,50
4/8/2019 23:00,55,51,54,51,51
4/9/2019 0:00,55,51,54,51,51
4/9/2019 1:00,55,52,54,50,51
4/9/2019 2:00,55,52,54,51,51
4/9/2019 3:00,55,52,54,51,51
4/9/2019 4:00,55,52,54,50,50
4/9/2019 5:00,55,52,54,50,51
4/9/2019 6:00,55,53,54,51,52
4/9/2019 7:00,54,55,53,51,52
4/9/2019 8:00,55,56,53,51,52
4/9/2019 9:00,54,56,53,51,53
4/9/2019 10:00,55,57,52,51,53
4/9/2019 11:00,55,56,52,51,53
4/9/2019 12:00,55,57,51,51,53
4/9/2019 13:00,55,57,52,51,53
4/9/2019 14:00,55,57,52,51,53
4/9/2019 15:00,55,57,52,51,53
4/9/2019 16:00,55,57,52,51,53
4/9/2019 17:00,55,57,52,51,53
4/9/2019 18:00,55,56,52,50,53
4/9/2019 19:00,55,56,52,51,53
4/9/2019 20:00,55,56,52,49,53
4/9/2019 21:00,55,56,52,47,53
4/9/2019 22:00,54,56,52,46,54
4/9/2019 23:00,54,56,52,46,54
4/10/2019 0:00,54,57,52,45,54
4/10/2019 1:00,53,56,52,45,54
4/10/2019 2:00,53,56,52,44,54
4/10/2019 3:00,52,57,52,43,54
4/10/2019 4:00,52,57,52,43,55
4/10/2019 5:00,51,57,53,42,54
4/10/2019 6:00,51,57,53,42,54
4/10/2019 7:00,49,57,53,42,54
4/10/2019 8:00,47,58,53,41,54
4/10/2019 9:00,44,58,54,41,54
4/10/2019 10:00,47,58,54,39,54
4/10/2019 11:00,46,58,54,39,54
4/10/2019 12:00,46,57,53,39,54
4/10/2019 13:00,46,57,53,39,54
4/10/2019 14:00,46,58,53,38,54
4/10/2019 15:00,46,58,52,39,54
4/10/2019 16:00,47,58,52,38,53
4/10/2019 17:00,48,58,53,37,53
4/10/2019 18:00,48,58,53,37,53
4/10/2019 19:00,48,58,53,37,53
4/10/2019 20:00,49,59,53,39,54
4/10/2019 21:00,49,58,53,38,54
4/10/2019 22:00,49,58,53,38,57
4/10/2019 23:00,49,58,52,39,57
4/11/2019 0:00,51,59,53,40,57
4/11/2019 1:00,51,59,52,40,57
4/11/2019 2:00,51,60,52,40,57
4/11/2019 3:00,51,59,52,40,57
4/11/2019 4:00,51,59,52,39,57
4/11/2019 5:00,51,60,52,40,57
4/11/2019 6:00,51,61,51,39,57
4/11/2019 7:00,51,60,51,38,56
4/11/2019 8:00,51,58,51,38,56
4/11/2019 9:00,51,59,52,38,56
4/11/2019 10:00,47,59,51,42,56
4/11/2019 11:00,47,60,51,42,56
4/11/2019 12:00,46,60,52,42,57
4/11/2019 13:00,47,60,52,41,56
4/11/2019 14:00,47,60,52,40,56
4/11/2019 15:00,48,61,52,39,56
4/11/2019 16:00,48,61,52,39,56
4/11/2019 17:00,47,62,51,39,56
4/11/2019 18:00,47,62,50,39,57
4/11/2019 19:00,47,62,46,38,57
4/11/2019 20:00,48,62,44,37,56
4/11/2019 21:00,50,63,43,38,55
4/11/2019 22:00,51,63,44,38,52
4/11/2019 23:00,51,63,43,39,52
4/12/2019 0:00,51,62,42,39,52
4/12/2019 1:00,51,63,43,40,52
4/12/2019 2:00,52,63,43,40,52
4/12/2019 3:00,52,64,42,41,52
4/12/2019 4:00,52,63,42,42,53
4/12/2019 5:00,52,62,41,42,53
4/12/2019 6:00,52,60,40,42,53
4/12/2019 7:00,52,59,39,42,53
4/12/2019 8:00,52,58,39,44,53
4/12/2019 9:00,53,57,37,45,53
4/12/2019 10:00,53,57,38,41,53
4/12/2019 11:00,52,56,39,41,53
4/12/2019 12:00,53,57,36,41,53
4/12/2019 13:00,53,59,34,42,53
4/12/2019 14:00,52,62,32,44,53
4/12/2019 15:00,52,64,32,45,54
4/12/2019 16:00,52,64,32,46,54
4/12/2019 17:00,53,65,32,47,54
4/12/2019 18:00,53,65,33,47,54
4/12/2019 19:00,53,65,35,48,54
4/12/2019 20:00,52,64,35,49,54
4/12/2019 21:00,52,64,35,49,54
4/12/2019 22:00,52,65,35,48,54
4/12/2019 23:00,52,65,36,51,54
4/13/2019 0:00,52,65,37,51,54
4/13/2019 1:00,51,65,37,51,54
4/13/2019 2:00,51,65,37,51,54
4/13/2019 3:00,51,65,38,50,53
4/13/2019 4:00,50,65,38,50,53
4/13/2019 5:00,50,65,39,51,53
4/13/2019 6:00,48,65,38,52,53
4/13/2019 7:00,47,65,39,52,53
4/13/2019 8:00,46,65,39,51,53
4/13/2019 9:00,45,64,39,51,52
4/13/2019 10:00,44,64,39,51,52
4/13/2019 11:00,45,64,39,50,52
4/13/2019 12:00,44,63,39,48,52
4/13/2019 13:00,42,61,39,47,52
4/13/2019 14:00,43,58,40,44,52
4/13/2019 15:00,43,56,40,43,51
4/13/2019 16:00,41,55,39,42,51
4/13/2019 17:00,39,55,38,40,48
4/13/2019 18:00,39,55,36,40,48
4/13/2019 19:00,43,55,35,40,46
4/13/2019 20:00,47,56,33,39,44
4/13/2019 21:00,48,57,31,38,43
4/13/2019 22:00,47,57,31,36,42
4/13/2019 23:00,47,57,29,31,42
4/14/2019 0:00,47,58,27,29,42
4/14/2019 1:00,47,59,26,30,42
4/14/2019 2:00,46,60,25,30,43
4/14/2019 3:00,45,60,24,29,43
4/14/2019 4:00,44,60,25,27,42
4/14/2019 5:00,44,60,26,25,42
4/14/2019 6:00,44,62,26,24,42
4/14/2019 7:00,45,62,27,24,40
4/14/2019 8:00,47,63,28,24,39
4/14/2019 9:00,46,64,28,22,39
4/14/2019 10:00,45,64,27,22,38
4/14/2019 11:00,43,64,27,23,37
4/14/2019 12:00,43,65,28,23,36
4/14/2019 13:00,43,66,28,23,35
4/14/2019 14:00,41,66,26,24,35
4/14/2019 15:00,41,66,25,23,35
4/14/2019 16:00,40,66,25,24,35
4/14/2019 17:00,40,66,26,24,37
4/14/2019 18:00,39,66,25,25,37
4/14/2019 19:00,37,66,32,26,38
4/14/2019 20:00,35,65,34,26,40
4/14/2019 21:00,33,64,36,28,39
4/14/2019 22:00,32,63,38,29,38
4/14/2019 23:00,33,63,40,30,37
4/15/2019 0:00,34,62,41,30,38
4/15/2019 1:00,33,61,42,29,41
4/15/2019 2:00,33,60,43,29,43
4/15/2019 3:00,34,60,43,29,44
4/15/2019 4:00,34,61,42,28,45
4/15/2019 5:00,35,61,41,28,45
4/15/2019 6:00,36,59,41,29,47
4/15/2019 7:00,34,60,40,28,48
4/15/2019 8:00,33,59,38,27,50
4/15/2019 9:00,34,59,42,28,51
4/15/2019 10:00,35,59,45,28,52
4/15/2019 11:00,35,58,45,28,52
4/15/2019 12:00,35,58,45,29,52
4/15/2019 13:00,35,57,45,29,52
4/15/2019 14:00,35,56,45,30,52
4/15/2019 15:00,36,56,47,31,53
4/15/2019 16:00,36,55,47,31,53
4/15/2019 17:00,35,56,45,31,53
4/15/2019 18:00,36,55,48,30,53
4/15/2019 19:00,34,55,45,30,53
4/15/2019 20:00,33,55,47,28,52
4/15/2019 21:00,33,55,46,28,52
4/15/2019 22:00,35,55,44,29,53
4/15/2019 23:00,37,55,43,29,52
4/16/2019 0:00,37,55,42,30,52
4/16/2019 1:00,38,55,41,30,52
4/16/2019 2:00,39,55,40,31,52
4/16/2019 3:00,40,55,40,32,51
4/16/2019 4:00,41,55,41,34,52
4/16/2019 5:00,41,53,40,34,52
4/16/2019 6:00,41,53,41,35,51
4/16/2019 7:00,41,53,41,36,51
4/16/2019 8:00,41,53,42,37,51
4/16/2019 9:00,41,53,37,36,49
4/16/2019 10:00,42,53,34,34,49
4/16/2019 11:00,43,54,33,34,49
4/16/2019 12:00,43,54,31,34,50
4/16/2019 13:00,44,54,32,35,50
4/16/2019 14:00,46,54,33,35,50
4/16/2019 15:00,46,55,32,35,49
4/16/2019 16:00,47,56,33,35,49
4/16/2019 17:00,48,55,35,35,49
4/16/2019 18:00,47,56,32,34,48
4/16/2019 19:00,52,57,29,35,47
4/16/2019 20:00,52,57,25,35,47
4/16/2019 21:00,52,57,24,34,47
4/16/2019 22:00,52,57,24,33,48
4/16/2019 23:00,51,57,25,32,47
4/17/2019 0:00,51,56,25,33,46
4/17/2019 1:00,51,56,25,33,45
4/17/2019 2:00,51,56,25,33,43
4/17/2019 3:00,51,56,25,31,41
4/17/2019 4:00,51,57,25,30,40
4/17/2019 5:00,50,57,25,29,38
4/17/2019 6:00,51,58,25,28,36
4/17/2019 7:00,51,58,24,28,36
4/17/2019 8:00,51,58,23,27,35
4/17/2019 9:00,51,58,24,28,36
4/17/2019 10:00,51,58,25,28,36
4/17/2019 11:00,51,58,26,29,36
4/17/2019 12:00,50,58,28,28,36
4/17/2019 13:00,48,58,28,29,36
4/17/2019 14:00,46,58,26,28,35
4/17/2019 15:00,44,58,26,27,36
4/17/2019 16:00,42,58,26,28,36
4/17/2019 17:00,43,58,24,29,36
4/17/2019 18:00,50,59,25,29,35
4/17/2019 19:00,50,60,29,27,35
4/17/2019 20:00,52,63,35,27,35
4/17/2019 21:00,53,65,37,26,34
4/17/2019 22:00,53,68,37,26,35
4/17/2019 23:00,54,73,36,25,36
4/18/2019 0:00,54,77,36,24,36
4/18/2019 1:00,55,81,36,23,37
4/18/2019 2:00,55,83,36,23,38
4/18/2019 3:00,55,83,37,23,40
4/18/2019 4:00,55,83,36,24,40
4/18/2019 5:00,56,83,38,23,41
4/18/2019 6:00,56,83,37,21,41
4/18/2019 7:00,56,83,38,21,42
4/18/2019 8:00,56,84,37,21,43
4/18/2019 9:00,56,84,36,21,43
4/18/2019 10:00,56,84,35,21,43
4/18/2019 11:00,57,84,36,21,42
4/18/2019 12:00,57,84,35,20,42
4/18/2019 13:00,58,84,35,19,42
4/18/2019 14:00,58,84,36,19,42
4/18/2019 15:00,58,84,36,20,42
4/18/2019 16:00,59,84,36,19,44
4/18/2019 17:00,59,83,35,19,44
4/18/2019 18:00,57,83,37,19,46
4/18/2019 19:00,56,81,35,19,46
4/18/2019 20:00,55,77,34,20,47
4/18/2019 21:00,55,75,35,21,48
4/18/2019 22:00,54,72,34,21,46
4/18/2019 23:00,54,67,35,22,45
4/19/2019 0:00,53,63,35,22,46
4/19/2019 1:00,53,60,36,22,45
4/19/2019 2:00,53,57,36,22,46
4/19/2019 3:00,53,57,35,22,45
4/19/2019 4:00,53,56,36,22,44
4/19/2019 5:00,53,56,34,23,44
4/19/2019 6:00,53,56,34,24,45
4/19/2019 7:00,53,55,33,24,43
4/19/2019 8:00,52,55,33,25,43
4/19/2019 9:00,52,55,34,24,42
4/19/2019 10:00,52,54,34,24,40
4/19/2019 11:00,52,54,34,25,39
4/19/2019 12:00,51,54,34,26,39
4/19/2019 13:00,51,55,33,26,39
4/19/2019 14:00,51,55,35,26,38
4/19/2019 15:00,51,54,34,27,37
4/19/2019 16:00,51,54,34,26,35
4/19/2019 17:00,50,54,34,27,35
4/19/2019 18:00,49,54,32,28,35
4/19/2019 19:00,46,54,29,28,35
4/19/2019 20:00,44,54,25,29,37
4/19/2019 21:00,43,55,24,28,38
4/19/2019 22:00,40,55,24,29,39
4/19/2019 23:00,39,55,24,29,39
4/20/2019 0:00,38,54,23,29,38
4/20/2019 1:00,37,55,22,28,38
4/20/2019 2:00,36,55,22,29,37
4/20/2019 3:00,35,54,22,28,37
4/20/2019 4:00,34,54,21,29,38
4/20/2019 5:00,31,54,21,29,37
4/20/2019 6:00,30,53,22,29,36
4/20/2019 7:00,30,53,22,29,37
4/20/2019 8:00,29,53,22,29,37
4/20/2019 9:00,29,53,21,30,40
4/20/2019 10:00,28,53,21,30,41
4/20/2019 11:00,27,53,21,29,41
4/20/2019 12:00,28,52,21,27,41
4/20/2019 13:00,27,52,21,27,42
4/20/2019 14:00,26,52,18,27,42
4/20/2019 15:00,26,52,18,28,44
4/20/2019 16:00,26,52,19,28,45
4/20/2019 17:00,26,51,21,27,45
4/20/2019 18:00,26,51,20,27,44
4/20/2019 19:00,28,52,20,27,42
4/20/2019 20:00,30,52,20,26,41
4/20/2019 21:00,30,52,20,27,40
4/20/2019 22:00,32,53,21,26,40
4/20/2019 23:00,32,53,20,25,41
4/21/2019 0:00,32,53,21,24,43
4/21/2019 1:00,32,53,22,25,42
4/21/2019 2:00,35,53,21,24,43
4/21/2019 3:00,35,54,22,26,43
4/21/2019 4:00,35,54,22,26,42
4/21/2019 5:00,36,54,22,27,44
4/21/2019 6:00,36,54,23,27,44
4/21/2019 7:00,36,54,23,27,44
